date,time,injury,age,sex
3/26/19,21:40,INJURED,30,M
3/26/19,16:30,INJURED,32,M
3/26/19,16:15,INJURED,32,M
3/26/19,05:00,INJURED,44,M
3/26/19,21:20,INJURED,48,F
3/26/19,18:30,INJURED,48,F
3/26/19,08:05,INJURED,52,M
3/26/19,07:30,INJURED,63,F
3/26/19,20:55,INJURED,65,M
3/26/19,15:00,INJURED,69,F
3/27/19,08:00,INJURED,10,F
3/27/19,21:30,INJURED,19,M
3/27/19,14:20,INJURED,24,M
3/27/19,08:25,INJURED,25,F
3/27/19,23:00,INJURED,27,F
3/27/19,19:00,INJURED,29,M
3/27/19,09:15,INJURED,29,F
3/27/19,22:10,INJURED,30,M
3/27/19,18:45,INJURED,31,M
3/27/19,20:30,INJURED,32,M
3/27/19,17:30,INJURED,39,M
3/27/19,10:00,INJURED,40,F
3/27/19,21:10,INJURED,45,F
3/27/19,11:00,INJURED,51,F
3/27/19,21:40,INJURED,66,M
3/27/19,20:30,INJURED,66,F
3/27/19,19:10,INJURED,69,M
3/27/19,17:45,INJURED,0,M
3/28/19,08:15,INJURED,13,M
3/28/19,16:10,INJURED,14,M
3/28/19,06:20,INJURED,19,F
3/28/19,18:25,INJURED,31,F
3/28/19,20:50,INJURED,35,M
3/28/19,08:30,INJURED,38,F
3/28/19,08:00,INJURED,41,F
3/28/19,05:20,INJURED,43,M
3/28/19,16:40,INJURED,43,M
3/28/19,07:05,INJURED,48,M
3/28/19,18:45,INJURED,49,M
3/28/19,12:49,INJURED,53,F
3/28/19,19:30,INJURED,58,F
3/28/19,16:15,INJURED,59,M
3/28/19,09:30,INJURED,62,M
3/28/19,05:10,INJURED,65,M
3/28/19,09:30,INJURED,78,F
3/28/19,20:34,INJURED,0,M
3/29/19,17:48,INJURED,22,M
3/29/19,18:45,INJURED,24,M
3/29/19,11:20,INJURED,31,F
3/29/19,19:40,INJURED,36,F
3/29/19,20:00,INJURED,44,F
3/29/19,18:05,INJURED,45,M
3/29/19,07:50,NONE,50,M
3/29/19,22:50,INJURED,50,M
3/29/19,05:50,INJURED,55,M
3/29/19,17:50,INJURED,56,M
3/29/19,17:40,INJURED,56,F
3/29/19,17:30,INJURED,59,F
3/29/19,12:00,INJURED,78,M
3/29/19,15:30,INJURED,78,F
3/29/19,09:00,INJURED,0,M
3/30/19,16:45,INJURED,20,M
3/30/19,18:00,INJURED,22,M
3/30/19,14:30,INJURED,33,M
3/30/19,15:50,INJURED,40,M
3/30/19,15:35,INJURED,45,F
3/30/19,13:30,INJURED,47,M
3/30/19,21:40,INJURED,51,M
3/30/19,13:55,NONE,56,F
3/30/19,18:58,INJURED,58,M
3/30/19,23:30,INJURED,65,M
3/30/19,23:50,INJURED,72,M
3/30/19,10:35,INJURED,75,M
3/30/19,11:15,INJURED,0,M
3/30/19,16:30,INJURED,0,M
3/31/19,14:29,INJURED,28,F
3/31/19,21:15,INJURED,30,M
3/31/19,11:45,INJURED,36,M
3/31/19,10:25,INJURED,40,F
3/31/19,16:30,INJURED,44,M
3/31/19,14:25,INJURED,54,M
3/31/19,18:45,INJURED,55,F
3/31/19,15:45,INJURED,56,M
3/31/19,23:30,INJURED,57,M
3/31/19,13:40,INJURED,0,F
4/1/19,21:30,INJURED,25,F
4/1/19,20:25,INJURED,26,M
4/1/19,11:40,INJURED,27,M
4/1/19,15:20,INJURED,31,M
4/1/19,16:30,INJURED,47,F
4/1/19,15:45,INJURED,47,M
4/1/19,17:45,INJURED,48,M
4/1/19,16:30,INJURED,50,M
4/1/19,18:10,INJURED,52,M
4/1/19,10:40,INJURED,57,F
4/1/19,19:05,INJURED,59,F
4/1/19,16:15,INJURED,60,F
4/1/19,06:20,INJURED,68,F
4/1/19,16:00,INJURED,74,M
4/1/19,13:20,INJURED,0,M
4/1/19,18:30,INJURED,0,M
4/1/19,13:00,INJURED,0,M
4/2/19,16:55,INJURED,20,M
4/2/19,18:44,INJURED,24,M
4/2/19,14:40,INJURED,24,F
4/2/19,18:03,INJURED,30,M
4/2/19,19:55,INJURED,30,M
4/2/19,20:35,NONE,35,M
4/2/19,21:00,INJURED,36,M
4/2/19,21:20,INJURED,37,M
4/2/19,17:30,INJURED,40,F
4/2/19,22:20,INJURED,42,M
4/2/19,05:20,INJURED,58,M
4/2/19,13:00,INJURED,58,M
4/2/19,21:00,INJURED,59,F
4/2/19,21:55,INJURED,61,M
4/2/19,09:25,INJURED,63,M
4/2/19,21:40,INJURED,65,M
4/2/19,21:30,INJURED,75,M
4/2/19,12:58,INJURED,76,F
4/3/19,12:50,INJURED,18,F
4/3/19,08:15,INJURED,21,F
4/3/19,14:00,INJURED,28,F
4/3/19,16:00,INJURED,28,M
4/3/19,07:38,INJURED,29,F
4/3/19,16:30,INJURED,32,M
4/3/19,10:45,INJURED,34,M
4/3/19,09:10,NONE,45,M
4/3/19,10:00,INJURED,55,M
4/3/19,18:15,INJURED,56,F
4/3/19,19:30,INJURED,57,M
4/3/19,12:00,INJURED,67,M
4/3/19,11:30,NONE,0,F
4/4/19,07:55,INJURED,14,F
4/4/19,19:45,INJURED,22,M
4/4/19,16:50,INJURED,24,F
4/4/19,06:50,NONE,25,M
4/4/19,18:00,INJURED,27,F
4/4/19,19:50,INJURED,27,M
4/4/19,11:25,INJURED,47,M
4/4/19,18:00,INJURED,52,F
4/4/19,11:15,INJURED,52,M
4/4/19,17:00,INJURED,55,M
4/4/19,21:35,INJURED,73,F
4/5/19,11:30,INJURED,23,F
4/5/19,21:15,INJURED,23,F
4/5/19,07:21,INJURED,28,F
4/5/19,17:55,INJURED,30,F
4/5/19,14:30,INJURED,31,F
4/5/19,09:50,INJURED,31,M
4/5/19,08:50,INJURED,32,F
4/5/19,16:10,INJURED,37,F
4/5/19,20:40,INJURED,48,F
4/5/19,14:30,INJURED,52,F
4/5/19,08:13,INJURED,67,M
4/5/19,08:40,INJURED,68,M
4/5/19,07:10,INJURED,0,M
4/5/19,19:35,INJURED,0,M
4/5/19,19:00,INJURED,0,M
4/6/19,21:55,INJURED,26,F
4/6/19,19:20,INJURED,42,M
4/6/19,11:10,INJURED,59,M
4/6/19,18:15,INJURED,62,M
4/6/19,23:20,INJURED,64,M
4/6/19,10:10,INJURED,76,F
4/6/19,15:40,INJURED,77,F
4/6/19,15:20,INJURED,80,M
4/6/19,12:45,INJURED,0,M
4/6/19,08:30,INJURED,0,M
4/7/19,01:20,INJURED,22,M
4/7/19,16:36,INJURED,27,M
4/7/19,13:35,INJURED,39,M
4/7/19,20:30,NONE,49,M
4/7/19,14:40,INJURED,51,M
4/7/19,15:30,INJURED,51,M
4/7/19,13:50,INJURED,52,F
4/7/19,09:45,INJURED,66,M
4/7/19,21:45,INJURED,67,M
4/7/19,13:45,INJURED,71,M
4/7/19,14:50,INJURED,0,M
4/8/19,18:14,INJURED,11,M
4/8/19,12:45,INJURED,16,M
4/8/19,11:15,INJURED,20,F
4/8/19,20:15,INJURED,27,M
4/8/19,10:40,INJURED,29,M
4/8/19,09:35,INJURED,32,F
4/8/19,12:30,INJURED,32,M
4/8/19,08:30,INJURED,37,M
4/8/19,15:44,INJURED,38,M
4/8/19,17:10,INJURED,50,M
4/8/19,19:30,INJURED,56,M
4/8/19,21:00,INJURED,56,M
4/8/19,05:00,INJURED,60,M
4/9/19,18:15,INJURED,21,M
4/9/19,12:05,INJURED,23,F
4/9/19,21:10,INJURED,25,M
4/9/19,18:40,INJURED,31,M
4/9/19,07:45,INJURED,35,F
4/9/19,14:20,INJURED,35,F
4/9/19,10:15,INJURED,37,M
4/9/19,08:50,INJURED,43,F
4/9/19,00:45,INJURED,44,M
4/9/19,17:50,INJURED,45,M
4/9/19,15:30,INJURED,46,M
4/9/19,07:15,INJURED,50,M
4/9/19,22:05,INJURED,57,M
4/9/19,16:00,INJURED,57,M
4/9/19,05:50,INJURED,60,F
4/9/19,22:45,INJURED,63,M
4/9/19,21:05,INJURED,79,F
4/9/19,18:35,INJURED,84,M
4/9/19,08:10,INJURED,0,M
4/9/19,17:26,INJURED,0,M
4/10/19,21:30,INJURED,17,M
4/10/19,17:30,INJURED,22,M
4/10/19,21:25,INJURED,22,M
4/10/19,13:25,INJURED,23,M
4/10/19,20:00,INJURED,27,M
4/10/19,15:00,INJURED,30,F
4/10/19,12:40,INJURED,31,M
4/10/19,17:20,INJURED,35,F
4/10/19,09:50,INJURED,41,M
4/10/19,23:10,INJURED,42,M
4/10/19,13:00,INJURED,43,M
4/10/19,04:40,INJURED,50,F
4/10/19,09:45,INJURED,50,F
4/10/19,19:20,INJURED,50,M
4/10/19,09:30,INJURED,51,M
4/10/19,10:15,INJURED,56,M
4/10/19,12:00,NONE,58,M
4/10/19,19:15,INJURED,63,F
4/10/19,19:45,INJURED,66,M
4/10/19,09:35,INJURED,67,F
4/10/19,16:45,INJURED,69,M
4/10/19,15:45,NONE,0,M
4/10/19,17:30,INJURED,0,M
4/10/19,08:20,INJURED,0,F
4/11/19,07:30,INJURED,16,M
4/11/19,23:00,INJURED,20,M
4/11/19,20:50,INJURED,21,M
4/11/19,20:50,INJURED,24,M
4/11/19,19:38,INJURED,25,M
4/11/19,00:01,INJURED,26,M
4/11/19,08:20,INJURED,27,M
4/11/19,16:00,INJURED,31,M
4/11/19,07:37,INJURED,34,F
4/11/19,10:45,INJURED,38,M
4/11/19,15:00,INJURED,42,F
4/11/19,15:05,INJURED,43,M
4/11/19,05:40,INJURED,90,M
4/12/19,18:10,INJURED,27,M
4/12/19,15:30,INJURED,28,M
4/12/19,14:00,INJURED,28,M
4/12/19,14:40,INJURED,31,F
4/12/19,14:20,INJURED,31,F
4/12/19,16:00,INJURED,32,M
4/12/19,18:20,INJURED,32,F
4/12/19,10:05,INJURED,35,M
4/12/19,09:16,INJURED,37,F
4/12/19,09:35,INJURED,47,M
4/12/19,07:20,INJURED,63,M
4/12/19,22:40,INJURED,63,M
4/12/19,07:15,INJURED,65,M
4/12/19,15:15,INJURED,66,M
4/12/19,21:00,INJURED,66,F
4/12/19,16:00,INJURED,71,F
4/12/19,00:30,INJURED,0,M
4/13/19,01:55,INJURED,24,M
4/13/19,17:10,INJURED,28,F
4/13/19,15:05,INJURED,30,F
4/13/19,02:51,INJURED,32,M
4/13/19,02:20,INJURED,40,M
4/13/19,22:20,INJURED,50,M
4/13/19,17:00,NONE,51,M
4/13/19,16:40,INJURED,56,M
4/13/19,12:55,INJURED,58,M
4/13/19,16:20,INJURED,75,M
4/13/19,18:00,INJURED,87,M
4/13/19,12:50,INJURED,0,M
4/14/19,01:50,INJURED,25,F
4/14/19,13:40,INJURED,30,M
4/14/19,09:00,INJURED,33,M
4/14/19,20:30,INJURED,41,M
4/14/19,18:00,INJURED,47,F
4/14/19,13:55,INJURED,57,M
4/14/19,17:45,INJURED,64,F
4/14/19,13:00,INJURED,69,F
4/14/19,18:30,INJURED,80,F
4/14/19,13:55,INJURED,88,M
4/14/19,17:00,INJURED,0,M
4/15/19,16:30,INJURED,21,M
4/15/19,17:20,INJURED,22,M
4/15/19,20:50,INJURED,24,M
4/15/19,17:35,INJURED,30,M
4/15/19,13:25,INJURED,31,M
4/15/19,19:25,INJURED,48,F
4/15/19,21:00,INJURED,59,M
4/15/19,07:25,INJURED,64,M
4/15/19,05:55,INJURED,70,F
4/15/19,18:15,NONE,0,F
4/16/19,13:03,INJURED,21,M
4/16/19,12:30,INJURED,24,F
4/16/19,08:00,INJURED,28,M
4/16/19,15:50,INJURED,32,M
4/16/19,15:45,INJURED,37,M
4/16/19,11:35,INJURED,39,M
4/16/19,14:10,INJURED,43,M
4/16/19,21:30,INJURED,58,M
4/16/19,17:18,INJURED,59,M
4/16/19,10:30,INJURED,68,M
4/16/19,16:00,INJURED,78,F
4/17/19,14:00,INJURED,21,M
4/17/19,19:25,INJURED,24,M
4/17/19,02:00,INJURED,24,F
4/17/19,19:25,NONE,25,M
4/17/19,16:20,INJURED,28,F
4/17/19,18:00,INJURED,29,M
4/17/19,13:16,INJURED,29,F
4/17/19,20:25,INJURED,32,M
4/17/19,18:25,INJURED,33,F
4/17/19,17:30,INJURED,38,M
4/17/19,13:30,INJURED,40,M
4/17/19,05:30,INJURED,44,F
4/17/19,19:40,INJURED,47,F
4/17/19,06:10,INJURED,58,M
4/17/19,20:05,INJURED,61,M
4/17/19,10:50,NONE,66,F
4/17/19,21:40,INJURED,66,M
4/17/19,18:35,INJURED,76,M
4/17/19,08:55,INJURED,79,M
4/17/19,15:10,INJURED,80,M
4/18/19,21:00,INJURED,25,F
4/18/19,23:30,INJURED,27,M
4/18/19,17:15,INJURED,29,F
4/18/19,09:30,INJURED,30,M
4/18/19,19:15,INJURED,31,M
4/18/19,20:25,INJURED,37,M
4/18/19,02:00,INJURED,39,M
4/18/19,15:40,INJURED,42,M
4/18/19,11:55,INJURED,45,F
4/18/19,06:45,INJURED,50,M
4/18/19,20:50,INJURED,56,M
4/18/19,01:30,INJURED,57,M
4/18/19,20:30,NONE,58,F
4/18/19,20:30,INJURED,58,M
4/19/19,18:50,INJURED,17,F
4/19/19,16:00,INJURED,20,M
4/19/19,17:05,INJURED,20,M
4/19/19,22:20,NONE,28,M
4/19/19,13:15,INJURED,28,M
4/19/19,13:00,INJURED,29,M
4/19/19,14:55,INJURED,40,M
4/19/19,11:05,INJURED,55,M
4/19/19,08:10,INJURED,63,M
4/19/19,13:45,INJURED,67,M
4/20/19,15:40,INJURED,20,F
4/20/19,05:10,INJURED,20,M
4/20/19,14:00,INJURED,22,F
4/20/19,05:45,INJURED,24,F
4/20/19,18:35,INJURED,27,F
4/20/19,23:30,INJURED,29,M
4/20/19,12:00,INJURED,31,M
4/20/19,21:00,INJURED,34,M
4/20/19,20:01,INJURED,34,M
4/20/19,17:20,INJURED,38,F
4/20/19,13:10,INJURED,49,M
4/20/19,13:15,INJURED,56,M
4/20/19,14:10,INJURED,59,M
4/20/19,15:55,INJURED,83,M
4/21/19,14:05,INJURED,20,M
4/21/19,21:30,INJURED,22,M
4/21/19,23:25,INJURED,27,F
4/21/19,14:10,INJURED,32,M
4/21/19,04:50,INJURED,35,M
4/21/19,14:10,INJURED,36,F
4/21/19,00:05,INJURED,49,M
4/21/19,16:25,INJURED,52,M
4/21/19,22:35,INJURED,58,M
4/21/19,12:00,INJURED,60,M
4/21/19,03:15,INJURED,64,M
4/21/19,13:00,INJURED,75,F
4/21/19,18:30,INJURED,0,M
4/21/19,17:00,INJURED,0,M
4/22/19,14:50,INJURED,16,F
4/22/19,14:45,INJURED,18,F
4/22/19,15:00,INJURED,24,M
4/22/19,14:55,INJURED,29,M
4/22/19,19:01,INJURED,33,M
4/22/19,23:00,INJURED,33,M
4/22/19,15:30,INJURED,37,M
4/22/19,12:00,INJURED,40,F
4/22/19,08:50,INJURED,41,M
4/22/19,12:30,INJURED,43,M
4/22/19,17:20,INJURED,45,M
4/22/19,15:30,INJURED,50,M
4/22/19,20:20,NONE,54,M
4/22/19,06:00,INJURED,59,F
4/22/19,09:07,INJURED,64,M
4/22/19,16:50,INJURED,66,M
4/22/19,09:40,NONE,70,M
4/22/19,15:25,INJURED,77,F
4/22/19,03:00,INJURED,88,M
4/22/19,13:50,INJURED,0,M
4/23/19,07:00,INJURED,19,M
4/23/19,09:15,INJURED,20,M
4/23/19,15:49,INJURED,28,M
4/23/19,07:15,INJURED,29,M
4/23/19,19:40,INJURED,32,M
4/23/19,14:55,INJURED,40,F
4/23/19,05:55,INJURED,44,F
4/23/19,06:25,INJURED,46,M
4/23/19,17:15,INJURED,47,F
4/23/19,11:00,INJURED,49,M
4/23/19,09:15,INJURED,50,F
4/23/19,11:55,INJURED,54,M
4/23/19,11:30,INJURED,58,M
4/23/19,09:40,INJURED,70,F
4/23/19,19:10,INJURED,86,F
4/23/19,18:23,INJURED,0,X
4/23/19,18:50,INJURED,0,M
4/24/19,14:30,NONE,18,X
4/24/19,17:30,INJURED,20,M
4/24/19,14:00,INJURED,21,F
4/24/19,15:00,INJURED,21,M
4/24/19,18:55,INJURED,23,F
4/24/19,23:00,INJURED,29,M
4/24/19,14:30,INJURED,40,M
4/24/19,17:55,INJURED,48,M
4/24/19,12:30,INJURED,48,M
4/24/19,18:00,INJURED,50,M
4/24/19,13:55,INJURED,51,F
4/24/19,16:15,INJURED,60,F
4/24/19,18:40,INJURED,66,F
4/24/19,14:35,INJURED,67,M
4/24/19,13:40,INJURED,81,F
4/24/19,08:40,INJURED,0,X
4/24/19,18:00,INJURED,0,F
4/24/19,08:20,INJURED,0,F
4/25/19,17:05,INJURED,21,F
4/25/19,21:45,INJURED,34,M
4/25/19,16:00,INJURED,40,M
4/25/19,07:50,INJURED,44,M
4/25/19,16:45,INJURED,53,F
4/25/19,20:50,INJURED,56,F
4/25/19,15:25,INJURED,56,F
4/25/19,21:35,INJURED,67,F
4/25/19,15:00,INJURED,72,F
4/25/19,17:55,INJURED,0,M
4/25/19,05:50,INJURED,0,M
4/26/19,15:45,INJURED,18,M
4/26/19,07:50,INJURED,26,M
4/26/19,19:45,INJURED,28,F
4/26/19,17:25,INJURED,33,M
4/26/19,05:30,INJURED,40,F
4/26/19,16:15,INJURED,45,F
4/26/19,13:55,INJURED,47,F
4/26/19,06:30,INJURED,49,M
4/26/19,08:55,INJURED,54,M
4/26/19,15:05,INJURED,55,M
4/27/19,13:40,INJURED,12,M
4/27/19,08:45,INJURED,34,M
4/27/19,18:00,INJURED,35,M
4/27/19,15:20,INJURED,38,M
4/27/19,23:50,INJURED,38,M
4/27/19,12:40,INJURED,39,F
4/27/19,22:00,INJURED,43,F
4/27/19,01:45,NONE,45,M
4/27/19,19:40,INJURED,48,F
4/27/19,17:20,INJURED,70,M
4/27/19,16:30,INJURED,0,M
4/28/19,20:40,INJURED,17,M
4/28/19,20:35,INJURED,24,F
4/28/19,09:45,INJURED,36,F
4/28/19,19:00,INJURED,46,M
4/28/19,15:00,INJURED,57,M
4/28/19,21:25,INJURED,62,F
4/28/19,14:00,INJURED,70,M
4/28/19,11:51,INJURED,0,F
4/29/19,20:35,INJURED,25,F
4/29/19,21:30,INJURED,26,F
4/29/19,09:45,INJURED,26,F
4/29/19,02:04,INJURED,34,M
4/29/19,06:00,INJURED,45,F
4/29/19,07:45,INJURED,51,F
4/29/19,10:30,INJURED,81,F
4/29/19,18:20,INJURED,0,M
4/30/19,16:15,INJURED,14,M
4/30/19,14:45,INJURED,30,F
4/30/19,00:25,INJURED,30,F
4/30/19,15:10,INJURED,33,F
4/30/19,17:30,INJURED,37,M
4/30/19,12:18,INJURED,50,M
4/30/19,19:30,INJURED,51,M
4/30/19,15:00,INJURED,62,F
4/30/19,19:10,INJURED,63,M
4/30/19,16:25,INJURED,64,F
4/30/19,17:10,INJURED,66,M
5/1/19,12:00,INJURED,19,M
5/1/19,11:40,INJURED,24,M
5/1/19,14:00,INJURED,28,M
5/1/19,07:00,INJURED,29,M
5/1/19,15:58,INJURED,31,M
5/1/19,10:30,INJURED,42,M
5/1/19,19:34,INJURED,43,F
5/1/19,17:36,INJURED,44,F
5/1/19,09:10,INJURED,46,F
5/1/19,17:50,INJURED,49,M
5/1/19,20:00,INJURED,53,M
5/1/19,15:45,INJURED,54,F
5/1/19,14:20,INJURED,55,M
5/1/19,09:15,INJURED,61,M
5/1/19,14:35,INJURED,74,M
5/2/19,07:15,INJURED,13,F
5/2/19,03:30,INJURED,18,M
5/2/19,03:45,INJURED,28,M
5/2/19,19:15,INJURED,29,M
5/2/19,17:00,INJURED,36,M
5/2/19,08:00,INJURED,37,F
5/2/19,23:00,NONE,40,F
5/2/19,11:00,INJURED,41,M
5/2/19,10:40,INJURED,44,M
5/2/19,13:10,INJURED,51,F
5/2/19,19:10,INJURED,55,M
5/2/19,01:20,INJURED,71,M
5/2/19,12:15,INJURED,75,M
5/3/19,08:45,INJURED,19,M
5/3/19,18:40,INJURED,20,M
5/3/19,16:15,INJURED,20,M
5/3/19,14:45,INJURED,24,F
5/3/19,15:00,NONE,27,F
5/3/19,16:30,NONE,29,M
5/3/19,08:40,INJURED,35,M
5/3/19,16:00,INJURED,43,F
5/3/19,21:26,INJURED,49,M
5/3/19,07:40,INJURED,49,M
5/3/19,05:40,INJURED,52,F
5/3/19,20:18,INJURED,62,F
5/3/19,19:08,INJURED,64,M
5/3/19,20:10,INJURED,69,F
5/3/19,14:30,INJURED,76,M
5/4/19,20:05,INJURED,31,M
5/4/19,09:15,INJURED,41,M
5/4/19,18:15,INJURED,47,M
5/4/19,09:20,INJURED,79,M
5/4/19,16:30,INJURED,82,F
5/4/19,14:50,INJURED,0,F
5/5/19,12:40,INJURED,17,M
5/5/19,20:15,INJURED,18,M
5/5/19,21:40,INJURED,26,F
5/5/19,21:40,INJURED,26,F
5/5/19,20:10,INJURED,27,M
5/5/19,08:55,INJURED,33,M
5/5/19,15:25,INJURED,39,F
5/5/19,18:45,INJURED,47,F
5/5/19,21:40,INJURED,50,M
5/5/19,19:50,INJURED,51,M
5/5/19,20:15,INJURED,51,M
5/5/19,09:20,INJURED,63,M
5/5/19,00:50,INJURED,63,M
5/5/19,11:40,INJURED,67,M
5/5/19,13:30,INJURED,0,M
5/6/19,16:00,INJURED,14,M
5/6/19,15:40,INJURED,23,F
5/6/19,23:15,INJURED,25,M
5/6/19,23:50,INJURED,27,F
5/6/19,09:20,INJURED,36,M
5/6/19,15:05,INJURED,40,F
5/6/19,16:30,INJURED,45,F
5/6/19,06:20,INJURED,50,M
5/6/19,13:00,INJURED,54,F
5/6/19,16:25,INJURED,55,M
5/6/19,02:21,INJURED,55,F
5/6/19,01:55,INJURED,58,F
5/6/19,16:45,INJURED,59,M
5/6/19,17:55,INJURED,61,M
5/6/19,14:45,INJURED,0,F
5/7/19,08:00,INJURED,15,M
5/7/19,18:55,NONE,18,F
5/7/19,20:35,INJURED,19,M
5/7/19,10:25,INJURED,21,F
5/7/19,10:00,INJURED,21,F
5/7/19,20:00,INJURED,25,M
5/7/19,09:30,INJURED,26,F
5/7/19,18:05,INJURED,37,M
5/7/19,15:30,INJURED,41,F
5/7/19,22:00,INJURED,44,M
5/7/19,09:30,INJURED,45,M
5/7/19,10:00,INJURED,48,M
5/7/19,21:00,INJURED,63,M
5/7/19,17:10,INJURED,64,M
5/7/19,23:30,INJURED,65,M
5/8/19,15:50,INJURED,21,F
5/8/19,16:10,INJURED,26,M
5/8/19,21:00,INJURED,27,F
5/8/19,17:55,INJURED,28,M
5/8/19,22:00,INJURED,29,F
5/8/19,08:15,INJURED,33,M
5/8/19,07:05,INJURED,35,M
5/8/19,16:10,INJURED,36,M
5/8/19,01:10,INJURED,37,M
5/8/19,11:00,INJURED,44,M
5/8/19,18:55,INJURED,47,M
5/8/19,07:45,INJURED,48,M
5/8/19,18:45,INJURED,52,M
5/8/19,11:05,INJURED,52,F
5/8/19,21:20,INJURED,54,M
5/8/19,13:10,INJURED,55,F
5/8/19,16:15,INJURED,59,M
5/8/19,12:45,INJURED,60,M
5/8/19,22:55,INJURED,60,M
5/8/19,11:59,INJURED,63,M
5/8/19,18:30,INJURED,64,M
5/8/19,13:50,INJURED,73,F
5/8/19,14:25,INJURED,75,F
5/9/19,20:35,INJURED,31,M
5/9/19,21:40,INJURED,35,M
5/9/19,13:50,INJURED,37,M
5/9/19,13:00,INJURED,40,M
5/9/19,13:05,INJURED,43,M
5/9/19,14:00,INJURED,45,F
5/9/19,15:55,INJURED,45,F
5/9/19,17:40,INJURED,50,F
5/9/19,08:45,INJURED,53,M
5/9/19,15:50,INJURED,57,F
5/9/19,07:30,INJURED,58,M
5/9/19,10:15,INJURED,60,F
5/9/19,05:00,INJURED,63,M
5/9/19,09:40,INJURED,70,M
5/9/19,15:55,INJURED,70,M
5/9/19,10:45,NONE,0,M
5/10/19,21:00,NONE,18,X
5/10/19,18:30,INJURED,18,X
5/10/19,21:20,INJURED,18,X
5/10/19,07:30,INJURED,18,F
5/10/19,10:15,INJURED,18,M
5/10/19,19:00,INJURED,20,F
5/10/19,16:45,INJURED,20,M
5/10/19,18:50,INJURED,21,F
5/10/19,08:30,INJURED,23,F
5/10/19,18:00,INJURED,44,M
5/10/19,22:00,INJURED,45,M
5/10/19,18:40,INJURED,48,M
5/10/19,15:50,INJURED,48,M
5/10/19,12:45,INJURED,49,F
5/10/19,16:45,INJURED,51,M
5/10/19,16:45,INJURED,85,F
5/11/19,21:03,INJURED,19,M
5/11/19,09:03,INJURED,27,M
5/11/19,01:45,INJURED,32,M
5/11/19,03:20,INJURED,34,M
5/11/19,22:00,INJURED,35,M
5/11/19,21:40,INJURED,41,M
5/11/19,14:40,INJURED,48,M
5/11/19,22:35,INJURED,48,M
5/11/19,00:01,INJURED,54,M
5/11/19,21:10,INJURED,63,F
5/11/19,10:45,INJURED,69,M
5/12/19,15:10,INJURED,15,M
5/12/19,15:45,INJURED,16,M
5/12/19,05:15,INJURED,18,X
5/12/19,01:45,INJURED,19,F
5/12/19,10:20,INJURED,19,M
5/12/19,10:40,INJURED,29,M
5/12/19,17:00,INJURED,33,F
5/12/19,15:55,INJURED,40,M
5/12/19,21:35,INJURED,56,F
5/12/19,16:50,INJURED,76,M
5/13/19,20:55,INJURED,15,M
5/13/19,07:23,INJURED,19,F
5/13/19,18:30,INJURED,29,M
5/13/19,03:00,INJURED,30,M
5/13/19,07:05,INJURED,33,F
5/13/19,09:25,INJURED,35,F
5/13/19,22:30,INJURED,42,M
5/13/19,20:15,INJURED,43,M
5/13/19,21:00,NONE,47,M
5/13/19,14:55,INJURED,57,F
5/13/19,14:30,INJURED,57,M
5/13/19,23:27,INJURED,64,M
5/13/19,13:20,INJURED,65,M
5/14/19,19:25,INJURED,14,M
5/14/19,15:30,INJURED,23,M
5/14/19,21:48,INJURED,27,F
5/14/19,08:50,INJURED,28,F
5/14/19,07:25,INJURED,32,M
5/14/19,16:20,NONE,36,F
5/14/19,01:50,INJURED,37,M
5/14/19,09:50,INJURED,39,F
5/14/19,09:45,INJURED,42,F
5/14/19,20:05,INJURED,63,M
5/14/19,21:30,INJURED,66,M
5/14/19,18:15,INJURED,67,M
5/15/19,15:40,INJURED,11,F
5/15/19,14:51,INJURED,24,M
5/15/19,16:15,INJURED,29,F
5/15/19,18:45,INJURED,30,F
5/15/19,20:20,INJURED,31,M
5/15/19,10:10,INJURED,34,M
5/15/19,12:50,INJURED,39,F
5/15/19,12:00,INJURED,42,M
5/15/19,23:20,INJURED,42,M
5/15/19,14:30,INJURED,48,F
5/15/19,22:05,INJURED,57,M
5/15/19,20:00,INJURED,58,M
5/15/19,23:30,INJURED,61,M
5/15/19,17:00,INJURED,63,M
5/15/19,11:45,INJURED,69,M
5/15/19,17:00,INJURED,0,M
5/16/19,17:00,INJURED,19,M
5/16/19,19:00,INJURED,27,M
5/16/19,20:40,INJURED,31,F
5/16/19,07:35,INJURED,32,M
5/16/19,12:15,INJURED,33,M
5/16/19,13:30,INJURED,51,M
5/16/19,17:45,INJURED,56,M
5/16/19,19:30,INJURED,59,M
5/17/19,22:10,INJURED,22,F
5/17/19,11:25,INJURED,23,M
5/17/19,17:30,INJURED,29,F
5/17/19,19:30,INJURED,29,F
5/17/19,15:55,INJURED,30,F
5/17/19,14:30,INJURED,33,M
5/17/19,08:55,INJURED,34,F
5/17/19,17:00,NONE,39,F
5/17/19,21:15,INJURED,44,M
5/17/19,19:10,INJURED,50,M
5/17/19,06:50,INJURED,52,M
5/17/19,21:00,INJURED,52,M
5/17/19,15:30,INJURED,61,F
5/17/19,07:25,INJURED,62,M
5/17/19,06:20,INJURED,64,F
5/17/19,13:55,INJURED,64,F
5/17/19,11:40,INJURED,81,F
5/18/19,09:00,INJURED,14,M
5/18/19,13:40,INJURED,18,F
5/18/19,12:35,INJURED,23,M
5/18/19,03:05,INJURED,25,F
