date,time,injury,age,PED_ROLE,sex
09/26/2019,19:11,NONE,30,Pedestrian,F
11/20/2018,18:09,INJURED,62,Pedestrian,M
07/25/2018,16:52,INJURED,17,Pedestrian,F
03/15/2018,20:30,NONE,33,Pedestrian,M
03/10/2017,17:26,NONE,83,Pedestrian,F
03/25/2017,21:15,INJURED,37,Pedestrian,F
05/15/2019,14:44,INJURED,39,Pedestrian,F
11/09/2018,17:30,INJURED,22,Pedestrian,F
12/10/2018,10:28,KILLED,74,Pedestrian,M
04/18/2018,21:30,INJURED,33,Pedestrian,M
09/07/2019,19:30,INJURED,23,Pedestrian,M
06/12/2019,15:40,INJURED,8,Pedestrian,F
08/29/2017,15:00,INJURED,69,Pedestrian,F
04/14/2017,23:51,INJURED,50,Pedestrian,M
01/10/2018,10:15,INJURED,62,Pedestrian,M
02/28/2019,9:02,NONE,64,Pedestrian,M
07/16/2018,15:45,INJURED,30,Pedestrian,F
11/15/2018,11:00,INJURED,22,Pedestrian,F
11/05/2018,21:05,INJURED,19,Pedestrian,F
02/18/2018,16:25,INJURED,40,Pedestrian,M
04/09/2019,4:50,INJURED,26,Pedestrian,M
05/25/2017,18:30,INJURED,80,Pedestrian,M
12/13/2018,20:30,INJURED,34,Pedestrian,M
03/04/2019,18:15,NONE,19,Pedestrian,M
09/16/2017,4:00,INJURED,0,Pedestrian,F
03/08/2018,21:17,INJURED,76,Pedestrian,F
08/25/2018,19:00,INJURED,60,Pedestrian,F
02/04/2019,15:45,INJURED,54,Pedestrian,M
01/13/2019,18:15,INJURED,41,Pedestrian,F
08/19/2018,0:15,INJURED,26,Pedestrian,F
04/20/2017,7:15,INJURED,26,Pedestrian,F
11/28/2018,19:30,INJURED,52,Pedestrian,F
11/02/2017,7:18,INJURED,14,Pedestrian,F
05/21/2019,11:35,INJURED,62,Pedestrian,
07/09/2017,10:43,INJURED,33,Pedestrian,F
09/27/2017,8:40,INJURED,43,Pedestrian,F
11/23/2017,12:30,INJURED,62,Pedestrian,F
11/05/2017,18:20,INJURED,28,Pedestrian,F
01/29/2019,10:20,INJURED,82,Pedestrian,F
10/19/2017,17:05,INJURED,69,Pedestrian,F
05/07/2018,10:49,INJURED,40,Pedestrian,M
09/12/2018,7:10,INJURED,36,Pedestrian,F
06/01/2017,2:13,INJURED,31,Pedestrian,M
08/09/2019,9:20,INJURED,42,Pedestrian,M
06/14/2018,14:30,INJURED,46,Pedestrian,F
05/16/2018,7:40,INJURED,35,Pedestrian,F
02/19/2019,18:05,INJURED,55,Pedestrian,M
05/14/2018,15:40,INJURED,15,Pedestrian,F
06/25/2017,4:00,INJURED,28,Pedestrian,M
10/19/2019,14:00,INJURED,77,Pedestrian,F
01/24/2017,18:10,INJURED,12,Pedestrian,F
04/16/2018,9:30,INJURED,26,Pedestrian,F
05/22/2017,11:15,INJURED,67,Pedestrian,F
10/16/2018,0:27,INJURED,22,Pedestrian,M
01/08/2018,12:30,INJURED,67,Pedestrian,F
04/06/2017,16:30,NONE,68,Pedestrian,M
08/28/2017,22:56,INJURED,16,Pedestrian,M
08/22/2019,20:00,INJURED,11,Pedestrian,M
03/12/2017,22:03,INJURED,45,Pedestrian,M
04/26/2018,14:00,INJURED,43,Pedestrian,M
10/18/2019,21:00,INJURED,34,Pedestrian,M
03/13/2017,16:00,INJURED,6,Pedestrian,M
01/21/2017,3:00,INJURED,55,Pedestrian,F
06/24/2019,1:20,INJURED,41,Pedestrian,M
04/26/2018,15:07,NONE,36,Pedestrian,F
05/04/2017,15:20,INJURED,48,Pedestrian,M
12/28/2017,16:00,INJURED,40,Pedestrian,F
10/05/2019,4:10,INJURED,63,Pedestrian,M
05/07/2018,9:45,INJURED,53,Pedestrian,F
01/17/2018,9:30,INJURED,30,Pedestrian,M
10/16/2017,14:00,INJURED,57,Pedestrian,M
05/22/2019,18:55,INJURED,28,Pedestrian,F
03/09/2017,14:30,INJURED,58,Pedestrian,F
03/16/2019,16:45,INJURED,42,Pedestrian,F
10/20/2019,22:40,NONE,31,Pedestrian,M
10/16/2017,3:30,INJURED,35,Pedestrian,F
01/22/2018,10:10,INJURED,33,Pedestrian,M
07/26/2018,18:13,INJURED,61,Pedestrian,M
06/09/2017,11:00,INJURED,28,Pedestrian,F
08/18/2019,15:10,INJURED,28,Pedestrian,M
04/05/2017,15:25,INJURED,26,Pedestrian,F
11/09/2018,11:25,INJURED,57,Pedestrian,F
09/24/2017,13:15,NONE,43,Pedestrian,F
11/10/2018,0:38,INJURED,40,Pedestrian,F
12/03/2017,4:34,INJURED,27,Pedestrian,M
06/16/2018,16:00,INJURED,0,Pedestrian,M
05/20/2019,9:23,INJURED,29,Pedestrian,M
07/27/2018,19:23,INJURED,17,Pedestrian,F
11/13/2018,17:27,INJURED,39,Pedestrian,M
09/12/2018,18:20,INJURED,36,Pedestrian,F
05/17/2017,11:47,NONE,66,Pedestrian,M
08/17/2017,15:00,INJURED,23,Pedestrian,M
07/26/2018,20:09,INJURED,67,Pedestrian,M
07/15/2019,15:20,INJURED,82,Pedestrian,F
01/07/2018,15:23,NONE,36,Pedestrian,F
05/12/2017,9:07,INJURED,34,Pedestrian,F
10/21/2018,15:03,INJURED,28,Pedestrian,F
06/01/2018,7:47,INJURED,58,Pedestrian,F
05/24/2019,18:00,INJURED,51,Pedestrian,M
10/03/2019,16:50,NONE,64,Pedestrian,F
01/24/2019,12:59,INJURED,3,Pedestrian,M
02/10/2018,19:37,INJURED,24,Pedestrian,F
05/11/2018,21:50,INJURED,17,Pedestrian,F
03/13/2019,13:00,INJURED,41,Pedestrian,M
01/24/2019,7:15,NONE,0,Pedestrian,M
12/22/2017,18:05,NONE,30,Pedestrian,M
04/03/2017,15:30,INJURED,0,Pedestrian,M
01/27/2017,11:25,INJURED,61,Pedestrian,F
08/12/2017,4:00,INJURED,33,Pedestrian,M
02/21/2018,8:00,INJURED,1,Pedestrian,M
06/08/2018,17:50,INJURED,13,Pedestrian,F
06/11/2018,13:00,INJURED,52,Pedestrian,F
05/21/2019,13:15,INJURED,71,Pedestrian,F
07/09/2017,10:00,INJURED,26,Pedestrian,F
08/02/2018,10:18,INJURED,43,Pedestrian,F
06/23/2018,19:01,INJURED,38,Pedestrian,M
06/27/2017,10:45,INJURED,75,Pedestrian,F
10/06/2018,21:15,INJURED,61,Pedestrian,M
07/01/2017,23:45,INJURED,62,Pedestrian,F
07/02/2019,15:13,INJURED,26,Pedestrian,M
02/10/2019,12:41,INJURED,66,Pedestrian,F
12/25/2018,20:20,INJURED,39,Pedestrian,M
06/04/2018,15:40,INJURED,63,Pedestrian,M
10/04/2019,13:50,INJURED,27,Pedestrian,M
04/18/2018,15:40,INJURED,45,Pedestrian,M
01/12/2018,0:00,NONE,9,Pedestrian,M
10/23/2017,0:00,INJURED,34,Pedestrian,M
01/08/2019,21:05,INJURED,55,Pedestrian,F
07/04/2017,21:41,INJURED,27,Pedestrian,F
11/02/2018,11:15,INJURED,74,Pedestrian,F
03/01/2019,0:00,INJURED,40,Pedestrian,M
02/22/2019,21:50,NONE,49,Pedestrian,M
05/24/2018,8:31,INJURED,5,Pedestrian,M
05/05/2019,16:20,INJURED,69,Pedestrian,F
04/01/2019,12:50,INJURED,62,Pedestrian,M
08/08/2019,9:30,INJURED,64,Pedestrian,M
03/08/2019,20:00,INJURED,64,Pedestrian,M
10/04/2018,13:12,INJURED,39,Pedestrian,M
10/05/2017,20:54,INJURED,20,Pedestrian,F
08/29/2018,22:27,INJURED,30,Pedestrian,F
11/05/2018,22:15,INJURED,54,Pedestrian,F
07/22/2017,18:35,NONE,8,Pedestrian,M
03/25/2017,13:40,INJURED,12,Pedestrian,F
04/03/2017,15:00,INJURED,29,Pedestrian,F
10/15/2019,0:55,INJURED,47,Pedestrian,M
05/03/2017,18:04,INJURED,50,Pedestrian,M
03/07/2017,10:30,INJURED,39,Pedestrian,F
11/09/2018,18:25,INJURED,40,Pedestrian,F
02/11/2017,11:00,INJURED,31,Pedestrian,M
11/20/2018,12:30,INJURED,51,Pedestrian,F
08/08/2017,12:30,INJURED,42,Pedestrian,F
08/04/2017,13:28,INJURED,61,Pedestrian,M
01/03/2018,18:51,INJURED,53,Pedestrian,F
03/29/2017,15:45,INJURED,17,Pedestrian,M
10/05/2017,0:50,INJURED,44,Pedestrian,M
04/30/2019,9:25,INJURED,42,Pedestrian,M
08/18/2018,13:45,INJURED,0,Pedestrian,M
04/03/2019,20:49,INJURED,45,Pedestrian,F
07/05/2018,17:10,INJURED,25,Pedestrian,F
10/19/2017,17:39,INJURED,11,Pedestrian,F
10/14/2017,11:00,INJURED,68,Pedestrian,M
02/06/2018,6:48,INJURED,46,Pedestrian,M
09/25/2018,8:30,INJURED,29,Pedestrian,M
05/18/2019,16:10,KILLED,80,Pedestrian,F
07/12/2017,12:30,INJURED,29,Pedestrian,M
02/14/2018,9:30,INJURED,70,Pedestrian,F
05/04/2017,7:50,NONE,24,Pedestrian,F
11/16/2018,17:30,INJURED,51,Pedestrian,F
12/04/2017,9:00,INJURED,30,Pedestrian,F
09/18/2017,15:00,INJURED,12,Pedestrian,M
03/22/2017,14:13,INJURED,18,Pedestrian,M
08/28/2019,9:35,INJURED,73,Pedestrian,M
06/28/2019,10:15,INJURED,25,Pedestrian,F
05/16/2018,15:40,INJURED,66,Pedestrian,M
07/01/2019,12:20,INJURED,27,Pedestrian,F
03/11/2019,13:19,INJURED,58,Pedestrian,F
02/06/2019,19:28,INJURED,16,Pedestrian,M
03/07/2019,20:40,INJURED,43,Pedestrian,F
05/02/2018,17:28,INJURED,16,Pedestrian,F
03/10/2019,5:00,INJURED,23,Pedestrian,F
07/04/2018,18:30,INJURED,17,Pedestrian,F
03/23/2017,8:15,INJURED,1,Pedestrian,F
05/07/2019,17:13,INJURED,76,Pedestrian,F
02/14/2017,6:13,INJURED,65,Pedestrian,M
03/26/2018,3:59,INJURED,66,Pedestrian,M
06/21/2018,17:08,INJURED,25,Pedestrian,M
09/18/2018,6:48,INJURED,62,Pedestrian,F
09/26/2019,15:45,INJURED,10,Pedestrian,M
05/04/2017,7:20,INJURED,13,Pedestrian,F
06/29/2018,18:10,INJURED,26,Pedestrian,M
12/16/2018,18:04,INJURED,32,Pedestrian,F
11/10/2017,17:30,INJURED,51,Pedestrian,F
12/21/2018,14:09,INJURED,36,Pedestrian,F
12/02/2018,17:00,INJURED,77,Pedestrian,M
09/16/2017,17:16,INJURED,25,Pedestrian,M
09/22/2017,12:15,INJURED,31,Pedestrian,F
02/25/2017,14:30,INJURED,35,Pedestrian,F
02/15/2017,8:30,NONE,42,Pedestrian,M
03/20/2017,22:00,INJURED,59,Pedestrian,F
09/10/2019,12:39,NONE,51,Pedestrian,M
05/12/2017,7:50,INJURED,14,Pedestrian,M
11/14/2018,7:45,INJURED,69,Pedestrian,F
05/19/2019,18:40,INJURED,19,Pedestrian,F
11/04/2017,19:15,INJURED,24,Pedestrian,F
02/05/2018,16:15,INJURED,21,Pedestrian,F
10/08/2018,14:20,INJURED,42,Pedestrian,M
12/15/2017,20:35,INJURED,67,Pedestrian,M
10/28/2017,11:15,INJURED,69,Pedestrian,M
06/11/2017,0:00,INJURED,28,Pedestrian,M
10/30/2017,9:50,INJURED,10,Pedestrian,F
09/14/2018,0:00,INJURED,34,Pedestrian,F
12/21/2018,16:40,INJURED,31,Pedestrian,F
10/23/2018,18:48,INJURED,63,Pedestrian,F
08/07/2017,20:15,INJURED,64,Pedestrian,F
09/04/2018,20:10,INJURED,56,Pedestrian,M
04/05/2019,20:34,INJURED,7,Pedestrian,F
03/13/2017,14:35,INJURED,8,Pedestrian,M
10/09/2019,16:37,INJURED,12,Pedestrian,F
01/28/2019,15:27,INJURED,11,Pedestrian,F
12/10/2017,11:06,INJURED,23,Pedestrian,M
05/16/2019,7:07,INJURED,49,Pedestrian,F
02/04/2018,18:10,INJURED,20,Pedestrian,M
07/07/2019,14:01,INJURED,19,Pedestrian,F
03/17/2018,10:20,INJURED,44,Pedestrian,F
03/17/2017,9:20,INJURED,58,Pedestrian,F
11/09/2018,15:55,NONE,7,Pedestrian,M
09/26/2017,13:30,INJURED,30,Pedestrian,M
01/01/2019,1:00,INJURED,62,Pedestrian,F
05/03/2019,16:34,INJURED,64,Pedestrian,F
06/21/2019,8:20,NONE,10,Pedestrian,F
12/03/2018,20:40,INJURED,12,Pedestrian,M
11/07/2017,8:20,INJURED,59,Pedestrian,F
08/31/2019,17:00,INJURED,67,Pedestrian,M
11/15/2017,17:30,INJURED,86,Pedestrian,M
02/25/2019,6:15,INJURED,23,Pedestrian,M
04/25/2019,0:50,INJURED,54,Pedestrian,M
06/22/2018,12:30,INJURED,47,Pedestrian,F
03/22/2017,11:55,INJURED,31,Pedestrian,M
10/11/2019,10:08,INJURED,3,Pedestrian,M
05/11/2017,14:40,INJURED,11,Pedestrian,M
03/09/2017,11:30,INJURED,26,Pedestrian,F
05/26/2019,22:25,INJURED,35,Pedestrian,M
09/12/2019,0:17,INJURED,29,Pedestrian,F
04/20/2018,13:20,INJURED,76,Pedestrian,M
12/04/2017,22:00,INJURED,23,Pedestrian,M
01/20/2019,4:50,INJURED,33,Pedestrian,M
11/10/2017,15:25,INJURED,67,Pedestrian,F
04/10/2018,14:44,INJURED,4,Pedestrian,F
06/20/2019,8:05,INJURED,36,Pedestrian,F
09/04/2018,9:04,INJURED,66,Pedestrian,F
02/13/2017,14:36,INJURED,22,Pedestrian,M
04/14/2018,20:26,INJURED,6,Pedestrian,M
05/16/2017,0:00,INJURED,60,Pedestrian,M
05/24/2019,16:54,NONE,63,Pedestrian,M
04/30/2018,17:20,INJURED,12,Pedestrian,F
05/22/2019,1:35,INJURED,26,Pedestrian,M
07/10/2019,18:00,INJURED,28,Pedestrian,F
06/14/2018,15:25,INJURED,79,Pedestrian,F
03/07/2019,14:15,INJURED,55,Pedestrian,F
11/16/2018,14:37,INJURED,12,Pedestrian,M
04/13/2017,18:39,INJURED,57,Pedestrian,M
11/27/2017,17:00,INJURED,91,Pedestrian,F
02/06/2019,23:30,INJURED,31,Pedestrian,F
06/09/2019,5:30,INJURED,76,Pedestrian,M
04/28/2017,15:30,NONE,27,Pedestrian,M
01/25/2017,11:30,INJURED,36,Pedestrian,M
04/21/2017,11:50,INJURED,60,Pedestrian,M
01/13/2018,15:23,INJURED,49,Pedestrian,M
12/07/2018,20:20,INJURED,36,Pedestrian,F
03/05/2018,18:26,NONE,65,Pedestrian,F
02/01/2018,18:30,INJURED,47,Pedestrian,M
03/12/2019,14:55,INJURED,53,Pedestrian,M
01/15/2018,17:45,INJURED,53,Pedestrian,M
08/14/2018,21:10,INJURED,25,Pedestrian,F
11/21/2018,17:29,INJURED,39,Pedestrian,M
11/10/2017,14:20,INJURED,18,Pedestrian,F
01/09/2019,14:50,INJURED,65,Pedestrian,M
04/17/2017,18:30,INJURED,0,Pedestrian,M
01/18/2017,0:45,INJURED,35,Pedestrian,M
10/27/2018,17:15,INJURED,42,Pedestrian,F
10/15/2018,6:29,INJURED,41,Pedestrian,M
05/25/2018,17:57,INJURED,56,Pedestrian,M
01/20/2018,17:47,INJURED,59,Pedestrian,F
07/08/2018,12:33,INJURED,23,Pedestrian,
01/10/2018,13:35,NONE,63,Pedestrian,F
03/10/2018,16:20,INJURED,38,Pedestrian,F
06/12/2018,20:00,INJURED,3,Pedestrian,F
09/26/2017,21:10,INJURED,49,Pedestrian,M
05/10/2019,16:25,NONE,48,Pedestrian,F
08/22/2018,5:24,INJURED,57,Pedestrian,F
11/17/2017,19:55,INJURED,12,Pedestrian,F
07/06/2019,15:00,INJURED,64,Pedestrian,M
06/13/2017,12:18,INJURED,40,Pedestrian,M
03/27/2018,20:14,NONE,31,Pedestrian,M
02/11/2018,0:01,NONE,29,Pedestrian,M
08/19/2017,19:05,INJURED,30,Pedestrian,M
04/23/2017,0:05,INJURED,58,Pedestrian,M
08/11/2017,9:53,INJURED,11,Pedestrian,M
09/03/2018,16:34,INJURED,23,Pedestrian,M
10/28/2017,14:50,INJURED,62,Pedestrian,M
11/12/2018,0:30,INJURED,26,Pedestrian,M
03/01/2019,21:00,INJURED,76,Pedestrian,F
08/05/2019,17:36,NONE,11,Pedestrian,M
12/23/2017,20:00,INJURED,65,Pedestrian,F
01/10/2018,15:10,INJURED,78,Pedestrian,F
12/14/2016,20:10,INJURED,35,Pedestrian,F
10/05/2018,18:28,INJURED,71,Pedestrian,M
06/11/2019,17:18,INJURED,32,Pedestrian,M
10/26/2018,9:00,INJURED,54,Pedestrian,F
02/01/2017,18:45,INJURED,15,Pedestrian,M
08/12/2017,1:45,INJURED,25,Pedestrian,M
12/15/2016,23:45,INJURED,24,Pedestrian,F
12/10/2018,8:15,INJURED,9,Pedestrian,M
03/12/2018,21:30,INJURED,25,Pedestrian,F
07/16/2017,0:00,INJURED,20,Pedestrian,M
01/31/2019,21:30,INJURED,49,Pedestrian,F
09/17/2018,19:27,INJURED,77,Pedestrian,F
05/25/2018,10:52,INJURED,48,Pedestrian,M
07/10/2017,10:50,INJURED,48,Pedestrian,F
08/20/2017,1:30,INJURED,50,Pedestrian,M
11/17/2017,6:10,INJURED,51,Pedestrian,F
02/16/2018,7:00,INJURED,57,Pedestrian,F
09/08/2017,23:03,INJURED,14,Pedestrian,M
05/10/2018,10:40,INJURED,21,Pedestrian,F
11/05/2018,15:00,INJURED,8,Pedestrian,F
02/12/2019,18:35,INJURED,56,Pedestrian,F
02/06/2018,8:50,INJURED,35,Pedestrian,M
12/16/2018,16:30,INJURED,20,Pedestrian,F
09/11/2018,16:50,NONE,23,Pedestrian,M
03/03/2017,6:50,INJURED,29,Pedestrian,F
03/13/2018,8:24,INJURED,34,Pedestrian,M
01/31/2017,6:05,INJURED,47,Pedestrian,M
09/26/2017,16:55,INJURED,12,Pedestrian,F
09/29/2017,8:10,INJURED,11,Pedestrian,M
12/16/2018,20:10,INJURED,67,Pedestrian,M
01/20/2018,20:30,INJURED,43,Pedestrian,F
08/17/2017,3:35,INJURED,36,Pedestrian,M
03/25/2019,19:55,INJURED,44,Pedestrian,M
05/28/2017,14:48,INJURED,47,Pedestrian,F
05/17/2018,12:00,INJURED,36,Pedestrian,F
06/15/2018,7:34,INJURED,40,Pedestrian,F
05/10/2018,19:10,INJURED,55,Pedestrian,F
02/20/2018,9:26,INJURED,29,Pedestrian,F
01/22/2017,14:50,INJURED,52,Pedestrian,F
12/29/2018,21:05,INJURED,27,Pedestrian,M
12/14/2018,22:01,INJURED,35,Pedestrian,F
06/29/2018,8:45,INJURED,52,Pedestrian,M
12/22/2018,17:15,INJURED,26,Pedestrian,F
12/11/2017,17:00,NONE,2,Pedestrian,M
09/21/2018,9:40,INJURED,29,Pedestrian,M
12/12/2017,17:46,INJURED,18,Pedestrian,M
02/17/2018,15:12,INJURED,27,Pedestrian,F
03/02/2018,20:40,INJURED,34,Pedestrian,M
01/30/2019,10:30,INJURED,29,Pedestrian,M
06/27/2017,16:00,INJURED,24,Pedestrian,F
05/04/2019,22:40,INJURED,43,Pedestrian,F
03/11/2019,18:49,INJURED,8,Pedestrian,M
06/20/2019,13:30,INJURED,65,Pedestrian,F
01/23/2017,18:40,INJURED,20,Pedestrian,F
05/01/2017,16:51,INJURED,12,Pedestrian,M
04/15/2017,16:20,INJURED,28,Pedestrian,M
07/25/2019,10:03,INJURED,54,Pedestrian,F
07/18/2019,12:20,INJURED,56,Pedestrian,M
09/17/2018,20:16,INJURED,52,Pedestrian,M
01/26/2017,19:00,INJURED,60,Pedestrian,M
04/29/2017,16:52,INJURED,58,Pedestrian,F
11/08/2017,7:30,INJURED,23,Pedestrian,F
05/06/2019,8:50,NONE,28,Pedestrian,M
09/25/2017,18:58,NONE,33,Pedestrian,F
01/27/2018,20:15,NONE,91,Pedestrian,M
05/01/2017,10:30,INJURED,22,Pedestrian,F
01/17/2017,9:25,INJURED,28,Pedestrian,F
04/27/2018,18:00,INJURED,14,Pedestrian,F
10/10/2017,0:35,INJURED,65,Pedestrian,F
08/16/2019,18:45,INJURED,62,Pedestrian,M
04/05/2019,21:05,INJURED,36,Pedestrian,M
11/23/2018,17:50,INJURED,65,Pedestrian,F
10/03/2019,21:40,INJURED,52,Pedestrian,M
05/31/2017,13:55,INJURED,61,Pedestrian,F
07/18/2017,13:00,NONE,30,Pedestrian,M
09/03/2019,16:20,INJURED,30,Pedestrian,F
04/26/2018,8:10,INJURED,12,Pedestrian,F
01/30/2019,7:55,INJURED,42,Pedestrian,F
02/04/2018,20:30,INJURED,53,Pedestrian,M
09/15/2017,14:50,INJURED,10,Pedestrian,F
03/26/2017,4:45,INJURED,27,Pedestrian,M
09/19/2018,2:50,INJURED,25,Pedestrian,M
10/16/2017,22:50,INJURED,17,Pedestrian,M
04/10/2018,5:20,NONE,60,Pedestrian,M
04/24/2019,16:15,INJURED,77,Pedestrian,F
09/30/2017,12:55,INJURED,45,Pedestrian,F
11/01/2018,4:15,INJURED,24,Pedestrian,M
06/08/2018,1:50,INJURED,33,Pedestrian,F
12/06/2018,8:40,INJURED,63,Pedestrian,F
12/10/2018,11:30,INJURED,66,Pedestrian,F
06/08/2018,7:19,INJURED,28,Pedestrian,F
07/05/2017,13:15,INJURED,52,Pedestrian,M
12/09/2018,18:35,INJURED,37,Pedestrian,F
01/09/2017,13:06,KILLED,85,Pedestrian,M
10/03/2018,8:40,NONE,36,Pedestrian,F
12/23/2017,19:35,INJURED,59,Pedestrian,F
08/17/2018,5:55,INJURED,75,Pedestrian,M
06/21/2018,17:15,INJURED,31,Pedestrian,M
12/18/2018,7:10,INJURED,11,Pedestrian,M
10/07/2017,21:00,INJURED,1,Pedestrian,M
10/09/2019,19:30,INJURED,35,Pedestrian,M
04/11/2017,18:00,NONE,39,Pedestrian,M
11/01/2018,18:00,INJURED,28,Pedestrian,F
06/20/2018,15:48,INJURED,11,Pedestrian,F
03/23/2017,20:45,KILLED,1,Pedestrian,F
01/17/2019,8:50,INJURED,73,Pedestrian,F
02/03/2019,14:20,INJURED,19,Pedestrian,M
05/16/2018,15:57,INJURED,39,Pedestrian,F
11/02/2017,21:25,INJURED,32,Pedestrian,M
02/11/2017,18:44,INJURED,18,Pedestrian,M
06/29/2018,9:40,NONE,41,Pedestrian,M
11/07/2017,23:03,INJURED,26,Pedestrian,F
01/14/2018,0:45,INJURED,24,Pedestrian,M
08/27/2017,21:10,NONE,48,Pedestrian,M
12/19/2017,23:39,INJURED,28,Pedestrian,F
06/01/2019,19:17,INJURED,66,Pedestrian,F
01/04/2019,19:50,INJURED,27,Pedestrian,M
02/07/2017,12:30,INJURED,35,Pedestrian,M
09/18/2017,17:20,INJURED,14,Pedestrian,F
02/06/2017,17:24,INJURED,0,Pedestrian,M
07/17/2018,16:50,INJURED,16,Pedestrian,F
06/24/2017,8:35,INJURED,28,Pedestrian,M
03/13/2017,21:15,INJURED,45,Pedestrian,M
03/23/2017,14:20,INJURED,62,Pedestrian,F
05/23/2017,9:27,INJURED,37,Pedestrian,M
05/20/2018,17:10,INJURED,18,Pedestrian,M
05/26/2018,21:50,INJURED,26,Pedestrian,F
01/15/2018,9:20,INJURED,79,Pedestrian,M
01/05/2017,14:31,INJURED,2,Pedestrian,M
01/05/2019,14:10,INJURED,52,Pedestrian,M
11/11/2017,11:30,NONE,36,Pedestrian,F
01/23/2017,20:38,INJURED,33,Pedestrian,M
03/13/2018,15:45,NONE,60,Pedestrian,F
01/23/2019,8:50,NONE,27,Pedestrian,F
02/17/2018,20:00,INJURED,28,Pedestrian,F
11/17/2017,18:10,INJURED,52,Pedestrian,M
07/23/2017,0:42,INJURED,23,Pedestrian,F
01/19/2017,16:00,INJURED,5,Pedestrian,M
08/01/2019,6:45,INJURED,29,Pedestrian,M
02/14/2019,15:00,NONE,54,Pedestrian,M
08/15/2017,5:25,INJURED,49,Pedestrian,M
10/26/2018,9:00,INJURED,23,Pedestrian,M
02/06/2018,0:00,NONE,18,Pedestrian,M
09/06/2017,21:30,NONE,37,Pedestrian,F
02/04/2017,16:30,INJURED,74,Pedestrian,M
03/08/2017,5:50,INJURED,33,Pedestrian,M
09/26/2017,13:20,INJURED,75,Pedestrian,M
10/17/2017,13:31,INJURED,29,Pedestrian,M
08/18/2017,20:00,INJURED,24,Pedestrian,M
11/26/2018,15:15,NONE,64,Pedestrian,F
11/21/2017,15:45,NONE,28,Pedestrian,F
07/19/2018,9:11,INJURED,32,Pedestrian,F
06/16/2017,16:20,INJURED,41,Pedestrian,F
06/21/2018,11:30,INJURED,64,Pedestrian,M
12/28/2017,21:00,INJURED,11,Pedestrian,M
02/19/2018,19:30,INJURED,28,Pedestrian,F
06/10/2017,13:47,INJURED,84,Pedestrian,F
08/28/2017,13:28,INJURED,64,Pedestrian,M
07/08/2017,20:30,INJURED,9,Pedestrian,M
12/22/2017,11:30,NONE,53,Pedestrian,F
03/12/2017,20:00,INJURED,40,Pedestrian,M
07/17/2018,13:45,INJURED,49,Pedestrian,F
06/04/2017,7:00,INJURED,52,Pedestrian,F
08/29/2019,18:40,INJURED,28,Pedestrian,M
03/15/2018,8:20,INJURED,16,Pedestrian,M
10/30/2018,17:30,INJURED,33,Pedestrian,F
01/03/2019,19:00,INJURED,72,Pedestrian,M
12/11/2017,21:30,INJURED,0,Pedestrian,F
05/07/2017,16:28,INJURED,45,Pedestrian,F
09/04/2017,0:00,INJURED,40,Pedestrian,M
11/13/2018,16:30,INJURED,33,Pedestrian,M
12/21/2018,21:55,INJURED,29,Pedestrian,F
06/22/2017,16:30,INJURED,7,Pedestrian,F
03/05/2019,0:00,INJURED,44,Pedestrian,F
02/04/2018,19:53,NONE,59,Pedestrian,F
09/15/2017,8:30,NONE,12,Pedestrian,F
06/07/2017,15:30,INJURED,30,Pedestrian,M
05/04/2019,17:45,INJURED,20,Pedestrian,M
10/07/2018,2:48,NONE,43,Pedestrian,M
09/15/2018,1:30,INJURED,24,Pedestrian,M
02/20/2018,15:16,INJURED,28,Pedestrian,M
02/20/2019,21:40,INJURED,17,Pedestrian,F
03/09/2017,19:18,INJURED,56,Pedestrian,F
03/13/2019,19:00,INJURED,53,Pedestrian,F
05/18/2017,11:54,INJURED,51,Pedestrian,F
02/08/2017,6:25,INJURED,55,Pedestrian,F
10/20/2017,13:00,INJURED,20,Pedestrian,F
12/28/2017,13:10,NONE,24,Pedestrian,M
01/03/2017,11:40,INJURED,51,Pedestrian,F
05/28/2019,17:54,INJURED,88,Pedestrian,M
01/15/2019,8:52,INJURED,17,Pedestrian,F
02/01/2017,18:59,INJURED,35,Pedestrian,M
02/03/2018,14:00,INJURED,45,Pedestrian,F
05/13/2017,13:28,INJURED,25,Pedestrian,M
10/16/2017,15:00,NONE,15,Pedestrian,M
05/22/2018,14:58,INJURED,15,Pedestrian,F
01/25/2018,9:15,INJURED,39,Pedestrian,F
02/26/2019,23:12,INJURED,25,Pedestrian,M
05/21/2019,14:30,INJURED,19,Pedestrian,F
05/09/2017,9:38,INJURED,50,Pedestrian,M
02/19/2019,9:00,INJURED,28,Pedestrian,M
12/15/2018,10:06,INJURED,48,Pedestrian,M
09/15/2017,12:30,INJURED,67,Pedestrian,M
02/13/2019,7:19,INJURED,10,Pedestrian,F
05/01/2019,21:50,INJURED,34,Pedestrian,M
10/26/2017,14:15,INJURED,40,Pedestrian,M
06/07/2017,11:59,INJURED,33,Pedestrian,M
11/25/2017,14:09,INJURED,87,Pedestrian,F
10/30/2017,14:28,INJURED,67,Pedestrian,F
12/03/2018,13:55,INJURED,67,Pedestrian,F
06/03/2017,13:40,INJURED,25,Pedestrian,M
01/01/2017,2:15,KILLED,52,Pedestrian,M
11/01/2018,18:10,INJURED,56,Pedestrian,F
09/09/2019,12:35,INJURED,66,Pedestrian,M
